brand,name,price,link
BlackBerry ,"Passport, 32GB, 3GB (Dual SIM), White","17,999",https://www.jumia.co.ke/passport-32gb-3gb-dual-sim-white-blackberry-mpg111832.html
TECNO ,"CAMON 11, 3GB + 32GB (Dual SIM), Black","13,497",https://www.jumia.co.ke/camon-11-3gb-32gb-dual-sim-black-tecno-mpg126303.html
Apple ,"iPhone 8, 64GB+2GB RAM (Single SIM), Gold","62,999",https://www.jumia.co.ke/apple-iphone-8-64gb2gb-ram-single-sim-gold-10768510.html
GOME ,"GOME U7 5.99inch 4GB RAM+64GB ROM Mobilephone,13MP+13MP,3050mAh, Dual Sim 4G LTE Smartphone_Blue","10,299",https://www.jumia.co.ke/gome-gome-u7-5.99inch-4gb-ram64gb-rom-mobilephone13mp13mp3050mah-dual-sim-4g-lte-smartphoneblue-16298556.html
,,,
Ulefone ,"Power 3L - 6.0"" - 16GB - 2GB RAM - 16MP+5MP Camera - 4G - Dual SIM - Black","9,999",https://www.jumia.co.ke/power-3l-6.0-16gb-2gb-ram-16mp5mp-camera-4g-dual-sim-black-ulefone-mpg163109.html
X-TIGI ,S23- 10000mAh Powerbank Phone - Black & Green plus USB Light,"2,050",https://www.jumia.co.ke/x-tigi-s23-10000mah-powerbank-phone-black-green-plus-usb-light-17754825.html
Cubot ,"Power - 5.99"" 4G With Case 6GB/128GB 6000mAh Android 8.1 Fingerprint EU - Blue","25,546",https://www.jumia.co.ke/cubot-power-5.99-4g-with-case-6gb128gb-6000mah-android-8.1-fingerprint-eu-blue-8807834.html
Itel ,"6910 - 4"" - 8MB ROM + 8MB RAM- Dual SIM - Gold","2,450",https://www.jumia.co.ke/itel-6910-4-8mb-rom-8mb-ram-dual-sim-gold-17368110.html
Generic ,"Mate20 Pro 6.1Inch Quad Core (4GB RAM, 64GB ROM) Android 8.1","10,209",https://www.jumia.co.ke/generic-mate20-pro-6.1inch-quad-core-4gb-ram-64gb-rom-android-8.1-15132202.html
,,,
Nokia ,"Nokia 3.1 Dual SIM 32GB ROM+3GB RAM 5.2""HD+MT6750 Octacore Smartphone","9,999",https://www.jumia.co.ke/nokia-nokia-3.1-dual-sim-32gb-rom3gb-ram-5.2hdmt6750-octacore-smartphone-16493670.html
Xiaomi ,MI A2 - 5.99'' - 32GB + 4GB 4G - Dual Sim - Blue,"19,451",https://www.jumia.co.ke/xiaomi-mi-a2-5.99-32gb-4gb-4g-dual-sim-blue-9341085.html
TECNO ,"Camon 11, 64GB + 4GB (Dual SIM), Aqua Blue","16,998",https://www.jumia.co.ke/tecno-camon-11-64gb-4gb-dual-sim-aqua-blue-18533364.html
Nokia ,Orriginal Nokia C2-05 0.3MP Camera Radio Bluetooth GSM 900 / 1800,"2,680",https://www.jumia.co.ke/nokia-orriginal-nokia-c2-05-0.3mp-camera-radio-bluetooth-gsm-900-1800-13931743.html
Samsung ,"Galaxy A10, 6.2"", 32GB + 2GB - BLACK + FREE OTG CABLE & BACK CASE","13,499",https://www.jumia.co.ke/samsung-galaxy-a10-6.2-32gb-2gb-black-free-otg-cable-back-case-18497804.html
,,,
Motorola ,Motorola Razr V3 GSM  International Mobile Phone refurbiished,"2,514",https://www.jumia.co.ke/motorola-motorola-razr-v3-gsm-international-mobile-phone-refurbiished-13499156.html
Samsung ,"Galaxy A30, 6.4"" (64GB + 4GB) -Black + FREE OTG CABLE & CASE","20,499",https://www.jumia.co.ke/samsung-galaxy-a30-6.4-64gb-4gb-black-free-otg-cable-case-18497815.html
Samsung ,"Galaxy A30 - 64GB Rom - 4GB Ram, 4000mAh, Dual SIM 4G -Black","20,995",https://www.jumia.co.ke/samsung-galaxy-a30-64gb-rom-4gb-ram-4000mah-dual-sim-4g-black-18497812.html
Samsung ,"Galaxy A30, 6.4” - 16MP - 64GB + 4GB (Dual SIM), 4G LTE, White","22,300",https://www.jumia.co.ke/samsung-galaxy-a30-6.4-16mp-64gb-4gb-dual-sim-4g-lte-white-18532232.html
TECNO ,T401 - Triple SIM - Black,"1,789",https://www.jumia.co.ke/tecno-t401-triple-sim-black-16788028.html
,,,
TECNO ,"Spark 3 ,16GB,2GB RAM,Quad-Core 2.0GHz Processor,13MP+2MP,FingerPrint,Dual SIM - Black","11,300",https://www.jumia.co.ke/tecno-spark-3-16gb2gb-ramquad-core-2.0ghz-processor13mp2mpfingerprintdual-sim-black-16789224.html
Samsung ,"J7 - 5.5"" - 16GB - 13MP+5MP - DUAL SIM - Gold","12,571",https://www.jumia.co.ke/samsung-j7-5.5-16gb-13mp5mp-dual-sim-gold-14919237.html
TECNO ,"CAMON 11 smartphone, 3GB + 32GB (Dual SIM) - Blue","14,799",https://www.jumia.co.ke/tecno-camon-11-smartphone-3gb-32gb-dual-sim-blue-17509599.html
BlackBerry ,BlackBerry 9360 QWERTY 5.0MP Camera GPS WiFi Bluetooth BlackBerry OS Cell Phone - Black,"3,899",https://www.jumia.co.ke/blackberry-blackberry-9360-qwerty-5.0mp-camera-gps-wifi-bluetooth-blackberry-os-cell-phone-black-12024945.html
Philips ,"X598 5.5-inch (4GB,64GB ROM) Android 7.0 Dual Sim Smartphone","12,964",https://www.jumia.co.ke/philips-x598-5.5-inch-4gb64gb-rom-android-7.0-dual-sim-smartphone-16508608.html
,,,
Lenovo ,"A5, 5.45"", 3GB+16GB Dual SIM,4G LTE Smartphone_Gold","9,399",https://www.jumia.co.ke/lenovo-a5-5.45-3gb16gb-dual-sim4g-lte-smartphonegold-16344253.html
Bontel ,Little Lover L2 -Touch keypad -World slimmest- Dual Sim -Red,"2,995",https://www.jumia.co.ke/bontel-little-lover-l2-touch-keypad-world-slimmest-dual-sim-red-16788026.html
Samsung ,Refurb Galaxy S7 SM - G930 Smartphone 4GB RAM 32GB ROM,"14,809",https://www.jumia.co.ke/samsung-refurb-galaxy-s7-sm-g930-smartphone-4gb-ram-32gb-rom-4346651.html
Kenxinda ,"S9 4G Phablet 5.5"" (2GB RAM + 16GB ROM) Android 7.0 MTK6737 Quad Core 5000mAh battery - BLUE","8,295",https://www.jumia.co.ke/kenxinda-s9-4g-phablet-5.5-2gb-ram-16gb-rom-android-7.0-mtk6737-quad-core-5000mah-battery-blue-10084559.html
Infinix ,"HOT 7smartphone - 16GB - 1GB, 6.2"", 13MP, Dual SIM - Black","10,500",https://www.jumia.co.ke/infinix-hot-7smartphone-16gb-1gb-6.2-13mp-dual-sim-black-14979320.html
,,,
Gionee ,S10 LITE 5.2-Inch 4G+32G ROM  13MP+16MP Camera 4G Smartphone,"9,489",https://www.jumia.co.ke/gionee-s10-lite-5.2-inch-4g32g-rom-13mp16mp-camera-4g-smartphone-16224679.html
Infinix ,"Hot 7 (X624B), 32GB + 2GB (Dual SIM), Blue","11,600",https://www.jumia.co.ke/infinix-hot-7-x624b-32gb-2gb-dual-sim-blue-17509564.html
BLU ,VIVO XI - 5.9” - 32GB Storage - 3GB RAM - 16 MP + 5 MP dual cameras (Dual Sim) - Quick Silver,"13,999",https://www.jumia.co.ke/vivo-xi-5.9-32gb-storage-3gb-ram-16-mp-5-mp-dual-cameras-dual-sim-quick-silver-blu-mpg129146.html
Itel ,"2180 Dual Sim, Dual Camera-Blue","1,279",https://www.jumia.co.ke/2180-dual-sim-dual-camera-black-itel-mpg118246.html
TECNO ,"Camon 11 Pro, smartphone (6GB+64GB) ,4G Dual Sim - Black","19,899",https://www.jumia.co.ke/tecno-camon-11-pro-smartphone-6gb64gb-4g-dual-sim-black-17266895.html
,,,
HOTWAV ,"Cosmos V20 4G LTE - 5.7"" - 3GB RAM - 32GB - 13MP - Dual SIM - Gold","7,800",https://www.jumia.co.ke/cosmos-v20-4g-lte-5.7-3gb-ram-32gb-13mp-dual-sim-gold-hotwav-mpg162242.html
Lenovo ,"K5 Play 5.7-inch (3GB, 32GB ROM) Android 8.0 Oreo, 3000mAh, 13MP+8MP, Dual Sim 4G LTE Smartphone - Black","13,699",https://www.jumia.co.ke/lenovo-k5-play-5.7-inch-3gb-32gb-rom-android-8.0-oreo-3000mah-13mp8mp-dual-sim-4g-lte-smartphone-black-10770835.html
Huawei ,"P20 Lite - 4GB Ram - 64GB Rom - 5.84"" FullView FHD+ - Dual SIM 4G - Black","19,999",https://www.jumia.co.ke/p20-lite-4gb-ram-64gb-rom-5.84-fullview-fhd-dual-sim-4g-black-huawei-mpg113978.html
TESLA ,"Feature 3 White,  32MB, Dual sim,","1,699",https://www.jumia.co.ke/tesla-feature-3-white-32mb-dual-sim-13496852.html
Gionee ,Gionee M6 Smart Phone 5.5 AMOLED 4G 4GB+64GB-128GB+wifi 5000MAh+Core Octet 1.8 GHz MT6755M,"19,999",https://www.jumia.co.ke/gionee-gionee-m6-smart-phone-5.5-amoled-4g-4gb64gb-128gbwifi-5000mahcore-octet-1.8-ghz-mt6755m-8087170.html
,,,
Ulefone ,"Note 7 - 6.1""- 1GB+16GB - 8MP+2MP+2MP - DUAL SIM - Gold","6,499",https://www.jumia.co.ke/ulefone-note-7-6.1-1gb16gb-8mp2mp2mp-dual-sim-gold-16094956.html
Itel ,"A16 - 5"" 8 GB Rom, 512 MB Ram - Dual sim -Black","5,225",https://www.jumia.co.ke/a16-dual-sim-5-8-gb-rom-512-mb-ram-black-itel-mpg135101.html
TECNO ,"Camon 11, 64GB + 4GB (Dual SIM),  Red","16,899",https://www.jumia.co.ke/tecno-camon-11-64gb-4gb-dual-sim-red-17002645.html
Infinix ,"Hot S4 smartphone, 6.2"", 32GB + 3GB (Dual SIM), Blue","15,999",https://www.jumia.co.ke/infinix-hot-s4-smartphone-6.2-32gb-3gb-dual-sim-blue-17002870.html
Torque ,EGO ZOOMLITE- 5.'- 8GB ROM- 1GB RAM -4G-Dual  SIM - Android 7.0 - Gold,"5,499",https://www.jumia.co.ke/torque-ego-zoomlite-5.-8gb-rom-1gb-ram-4g-dual-sim-android-7.0-gold-15929861.html
,,,
Generic ,6.3 〞P35 Smartphone Face/Fingerprint Unlock RAM6GB+ROM128GB Android 10 Core-black,"12,699",https://www.jumia.co.ke/generic-6.3-p35-smartphone-facefingerprint-unlock-ram6gbrom128gb-android-10-core-black-18013946.html
Samsung ,"Galaxy A30 - 64GB Rom - 4GB Ram, 4000mAh, Dual SIM 4G -Black","20,699",https://www.jumia.co.ke/samsung-galaxy-a30-64gb-rom-4gb-ram-4000mah-dual-sim-4g-black-18497824.html
XGODY ,3G un-locked Android 7.0 1GB+16GB Cell Phone Quad Core 2SIM Smartphone GPS-gold,"5,642",https://www.jumia.co.ke/xgody-3g-un-locked-android-7.0-1gb16gb-cell-phone-quad-core-2sim-smartphone-gps-gold-11221164.html
Samsung ,"Galaxy A10 - 6.2"", 32GB+2GB RAM, 13 MP Camera 4G Dual Sim - Blue","13,099",https://www.jumia.co.ke/samsung-galaxy-a10-6.2-32gb2gb-ram-13-mp-camera-4g-dual-sim-blue-17592556.html
Infinix ,"HOT 6 - 2GB RAM - 16GB - 6"" - 13+8MP- FingerPrint - 4000mAh - 3G LTE - Face ID - Black.","11,998",https://www.jumia.co.ke/hot-6-2gb-ram-16gb-6-135mp-fingerprint-4000mah-3g-lte-face-id-black.-infinix-mpg116308.html
,,,
Huawei ,"GR5 2017 - 5.5"", 32GB + 3GB Dual SIM, LTE - GOLD","15,999",https://www.jumia.co.ke/gr5-2017-5.5-32-gb-3-gb-ram-12mp2-mp-rear-camera-4g-lte-gold-huawei-mpg10980.html
Xiaomi ,"Redmi 5 Plus, 4G, (4GB RAM + 64GB ROM), MIUI 9 Snapdragon 625 Octa Core - BLACK","13,400",https://www.jumia.co.ke/xiaomi-redmi-5-plus-4g-4gb-ram-64gb-rom-miui-9-snapdragon-625-octa-core-black-17507587.html
DOOGEE ,"DOOGEE BL5500 Lite, 2GB+16GB, Dual Back Cameras, DTouch Fingerprint, 5500mAh Battery, 6.19 inch U-notch Android 8.1 MTK6739WA Quad Core up to 1.3GHz, Network: 4G, OTA, Dual SIM(Gold)","10,299",https://www.jumia.co.ke/doogee-doogee-bl5500-lite-2gb16gb-dual-back-cameras-dtouch-fingerprint-5500mah-battery-6.19-inch-u-notch-android-8.1-mtk6739wa-quad-core-up-to-1.3ghz-network-4g-ota-dual-simgold-10296209.html
Apple , IPhone 6Plus 5.5-Inch 1G+64G 4G LTE 8MP Smartphone–Grey,"24,990",https://www.jumia.co.ke/apple-iphone-6plus-5.5-inch-1g64g-4g-lte-8mp-smartphonegrey-14075760.html
Motorola ,Motorola Razr V3 GSM  International Mobile Phone refurbiished,"2,511",https://www.jumia.co.ke/motorola-motorola-razr-v3-gsm-international-mobile-phone-refurbiished-13504352.html
,,,
Generic ,"X23 6.2〞4GB+64GB, Android Phone - black","11,980",https://www.jumia.co.ke/generic-x23-6.24gb64gb-android-phone-black-17442112.html
Nokia , 6300 Classic Mobile Phone With Camera Bluetooth Support MicroSD-Black,"2,500",https://www.jumia.co.ke/nokia-6300-classic-mobile-phone-with-camera-bluetooth-support-microsd-black-16758507.html
Infinix ,"HOT 7  32GB - 2GB, 6.2"", -GOLD +FREE 3D GLASS & BACK COVER","11,890",https://www.jumia.co.ke/infinix-hot-7-32gb-2gb-6.2-gold-free-3d-glass-back-cover-17501080.html
TECNO ,"Spark 3 Pro, 6.2"", 32GB + 2GB  Gold","12,200",https://www.jumia.co.ke/spark-3-pro-6.2-32gb-2gb-gold-tecno-mpg163016.html
OPPO ,"A7 - 6.2"",64GB+3GB RAM,(Dual SIM) 4G- Gold + FREE OTG Cable","22,199",https://www.jumia.co.ke/oppo-a7-6.264gb3gb-ramdual-sim-4g-gold-free-otg-cable-18509735.html
,,,
 ,Neon Kicka 4 - 4GB - 512MB RAM- Gold,"4,500",https://www.jumia.co.ke/neon-neon-kicka-4-4gb-512mb-ram-gold-18510156.html
Gionee ,"S11 Lite - 5.7"", 64GB, 4GB RAM, 16MP+13MP, Dual SIM, Black","12,500",https://www.jumia.co.ke/gionee-s11-lite-5.7-64gb-4gb-ram-16mp13mp-dual-sim-black-16998518.html
Samsung ,"Galaxy S9, 5.8"", 128GB +4GB, 12MP Camera (Dual SIM) - Black","50,500",https://www.jumia.co.ke/galaxy-s9-5.8-128gb-4gb-12mp-camera-dual-sim-black-samsung-mpg162841.html
Nokia ,"X6, 5."", 6GB + 64GB (Dual Sim), 4G LTE - Black","18,349",https://www.jumia.co.ke/nokia-x6-5.-6gb-64gb-dual-sim-4g-lte-black-16509165.html
Infinix ,"HOT 6 - 1GB RAM - 16GB - 6"" - 13+8MP- FingerPrint - 4000mAh - Face ID - Champagne gold","11,290",https://www.jumia.co.ke/hot-6-1gb-ram-16gb-6-138mp-fingerprint-4000mah-face-id-champagne-gold-infinix-mpg128538.html
,,,
Apple ,IPhone 7-4.7'' 2G+128G 12MP Smartphone HD 4G-Silver,"46,890",https://www.jumia.co.ke/apple-iphone-7-4.7-2g128g-12mp-smartphone-hd-4g-silver-14512278.html
TECNO ,"Spark 3 Pro (KB8) - 32GB,Dual SIM,4G - Gold","12,500",https://www.jumia.co.ke/tecno-spark-3-pro-kb8-32gbdual-sim4g-gold-15968208.html
X-TIGI ,S22 - 10000mAh Universal Powerbank Phone -0.3 MP- Green,"2,299",https://www.jumia.co.ke/s22-10000mah-universal-powerbank-phone-0.3-mp-green-x-tigi-mpg118797.html
Generic ,"X21 6.1""LCD Display 2G+16GMobile Phone Dual SIM-Gold","16,377",https://www.jumia.co.ke/generic-x21-6.1lcd-display-2g16gmobile-phone-dual-sim-gold-14595657.html
Ulefone ,"Armor 3 Rugged Phone, Dual 4G, 4GB+64GB, IP68/IP69K Waterproof Dustproof Shockproof, Face ID & Fingerprint Identification, 10300mAh Battery, 5.7 inch Android 8.1, Network: 4G, Dual VoLTE, NFC, OTG(Black)","33,799",https://www.jumia.co.ke/ulefone-armor-3-rugged-phone-dual-4g-4gb64gb-ip68ip69k-waterproof-dustproof-shockproof-face-id-fingerprint-identification-10300mah-battery-5.7-inch-android-8.1-network-4g-dual-volte-nfc-otgblack-13922093.html
,,,
Samsung ,Galaxy Note 3 N9005  5.7Inch 3GB+ 32GB 13MP - White,"11,900",https://www.jumia.co.ke/samsung-galaxy-note-3-n9005-5.7inch-3gb-32gb-13mp-white-16623415.html
Atouch  ,"A7 plus 7-Inches RAM 1GB ROM 16GB -5 MP with FREE Screen protector, Power bank and OTG- Silver","4,930",https://www.jumia.co.ke/a7-plus-7-inches-ram-1gb-rom-16gb-5-mp-with-free-screen-protector-power-bank-and-otg-silver-atouch-mpg151536.html
Gionee ,Gionee F6 5.7'' 13MP + 8MP (3GB + 32GB ROM) 4G  – Gold,"11,029",https://www.jumia.co.ke/gionee-gionee-f6-5.7-13mp-8mp-3gb-32gb-rom-4g-gold-13358765.html
Apple ,"iPhone 5S - 4""  (16GB+1GB RAM) 8MP - Black","10,990",https://www.jumia.co.ke/apple-iphone-5s-4-16gb1gb-ram-8mp-black-13794560.html
Generic ,NEWMIND F15 Flip Phone With Camera Dual SIM LED Light 1.8 Inch Screen Luxury Car Cell Phone - Red,"2,899",https://www.jumia.co.ke/generic-newmind-f15-flip-phone-with-camera-dual-sim-led-light-1.8-inch-screen-luxury-car-cell-phone-red-14674378.html
,,,
TECNO ,"Pouvoir 2 LA7  - 16GB + 3GB, 4G (Dual SIM), GOLD","14,999",https://www.jumia.co.ke/pouvoir-2-la7-16gb-3gb-4g-dual-sim-gold-tecno-mpg163006.html
Generic ,"Smart Phone X21 6.2 Inch (4GB RAM, 64GB ROM) Android 8.1 Oreo Dual SIM","9,690",https://www.jumia.co.ke/generic-smart-phone-x21-6.2-inch-4gb-ram-64gb-rom-android-8.1-oreo-dual-sim-17153622.html
Generic ,"Smart Phone A9 6.1 Inch (4GB RAM, 64GB ROM) Oreo Dual SIM","10,660",https://www.jumia.co.ke/generic-smart-phone-a9-6.1-inch-4gb-ram-64gb-rom-oreo-dual-sim-15961991.html
Apple ,iPhone 6 Plus - 64GB - 1GB RAM - 8MP - Single SIM - 4G LTE - Gold,"28,419",https://www.jumia.co.ke/iphone-6-plus-64gb-1gb-ram-8mp-single-sim-4g-lte-gold-apple-mpg93706.html
Ulefone ,"Armor X2 - 5.5"" - 2GB+16GB - (13.0MP+5.0MP) + 8.0MP Dual Camera - 4G - Rose Gold/Black.","9,999",https://www.jumia.co.ke/ulefone-armor-x2-5.5-2gb16gb-13.0mp5.0mp-8.0mp-dual-camera-4g-rose-goldblack.-18677281.html
,,,
Samsung ,Galaxy S6 Edge G925A / T Smartphone 3GB RAM + 32GB ROM - Black,"17,300",https://www.jumia.co.ke/samsung-galaxy-s6-edge-g925a-t-smartphone-3gb-ram-32gb-rom-black-17273569.html
Generic ,Mini Mobile Phone Ultra Thin Touch Control Card Mobile Phone Fashion Alternate Anica T8-blue,"3,299",https://www.jumia.co.ke/generic-mini-mobile-phone-ultra-thin-touch-control-card-mobile-phone-fashion-alternate-anica-t8-blue-4395067.html
Infinix ,"HOT 7 - 32GB - 2GB, 6.2"", 13MP, 4000mAh, Processor - Black","11,300",https://www.jumia.co.ke/infinix-hot-7-32gb-2gb-6.2-13mp-4000mah-processor-black-15166992.html
Samsung ,"Galaxy S7 Edge - 5.5"" 4GB 32GB 12MP Dual SIM - Gold Platinum","28,490",https://www.jumia.co.ke/galaxy-s7-edge-5.5-12mp-camera-dual-sim-gold-samsung-mpg133083.html
TECNO ,"Camon 11, 64GB + 4GB (Dual SIM), Aqua Blue","18,999",https://www.jumia.co.ke/tecno-camon-11-64gb-4gb-dual-sim-aqua-blue-17360309.html
,,,
Nokia ,"6.1 – 5.5”,32GB ROM+3GB RAM ,16MP (Dual SIM),4G– Black","13,798",https://www.jumia.co.ke/nokia-6.1-5.532gb-rom3gb-ram-16mp-dual-sim4g-black-16501300.html
Samsung ,"Galaxy A30 - 64GB Rom - 4GB Ram, 4000mAh, Dual SIM 4G -Black","20,499",https://www.jumia.co.ke/samsung-galaxy-a30-64gb-rom-4gb-ram-4000mah-dual-sim-4g-black-17266901.html
Viwa ,"F1707 Dual SIM - 32MB, 32MB RAM, 2G, Black","1,099",https://www.jumia.co.ke/f1707-dual-sim-32mb-32mb-ram-2g-black-viwa-mpg118784.html
Infinix ,"(X606) HOT 6 - 6"" - 16GB - 2GB - 13+8MP - 3G - Gold","11,440",https://www.jumia.co.ke/x606-hot-6-6-16gb-2gb-138mp-3g-gold-infinix-mpg133984.html
Nokia ,C1-01 Symbian OS 3G Feature Phone Supports Bluetooth Connection,"2,800",https://www.jumia.co.ke/nokia-c1-01-symbian-os-3g-feature-phone-supports-bluetooth-connection-16482396.html
,,,
Generic ,HOOT Pro P20 6.1'' MTK6580A Quad Core 4G+64G Dual SIM & Camera Mobile Phone,"9,681",https://www.jumia.co.ke/generic-hoot-pro-p20-6.1-mtk6580a-quad-core-4g64g-dual-sim-camera-mobile-phone-16175220.html
Generic ,Hybrid Double Dual SIM Card Micro SD Adapter for Android Extender 2 Nano Micro SIM Adapter,699,https://www.jumia.co.ke/generic-hybrid-double-dual-sim-card-micro-sd-adapter-for-android-extender-2-nano-micro-sim-adapter-11667825.html
Leagoo ,"T8S, 4GB+32GB, 5.5 Inch Android 8.1, Dual Back Cameras, Dual SIM 4G Fingerprint Smartphone - Grey","9,500",https://www.jumia.co.ke/leagoo-t8s-4gb32gb-5.5-inch-android-8.1-dual-back-cameras-dual-sim-4g-fingerprint-smartphone-grey-11537877.html
TECNO ,"Camon 11, 64GB+4GB,2.0GHz Octa-Core,(Dual SIM), Blue","17,100",https://www.jumia.co.ke/tecno-camon-11-64gb4gb2.0ghz-octa-coredual-sim-blue-17765810.html
Samsung ,"Galaxy A50 - 128GB Rom - 4GB Ram, 4000mAh, Dual SIM 4G-Black","29,500",https://www.jumia.co.ke/samsung-galaxy-a50-128gb-rom-4gb-ram-4000mah-dual-sim-4g-black-17181107.html
,,,
Xiaomi ,Poco Phone F1 -6.18'' 64GB+ 6GB RAM - 20MP Selfie Camera + AI dual Back Camera 12MP+5MP - (Dual Sim) - Black,"27,999",https://www.jumia.co.ke/xiaomi-poco-phone-f1-6.18-64gb-6gb-ram-20mp-selfie-camera-ai-dual-back-camera-12mp5mp-dual-sim-black-11498052.html
Samsung ,"Galaxy J6 Plus - 64GB - 4GB - 6"" - 13MP+5MP - Dual SIM - Black","19,200",https://www.jumia.co.ke/samsung-galaxy-j6-plus-64gb-4gb-6-13mp5mp-dual-sim-black-16224090.html
iBRIT  ,ALPHA Plus - 5.0'' - 8 GB + 1 GB - Dual SIM 3G - Blue,"4,999",https://www.jumia.co.ke/alpha-plus-5.0-8-gb-1-gb-dual-sim-3g-blue-ibrit-mpg163250.html
Huawei ,"P30 Pro, 6.47"",  256GB + 8GB (Dual SIM), Aurora Blue","97,599",https://www.jumia.co.ke/p30-pro-6.47-256gb-8gb-dual-sim-aurora-blue-huawei-mpg162418.html
Infinix ,"HOT 7 - 32GB - 2GB, 6.2"", 13MP, 4000mAh, Dual SIM Quad-Core - Gold +Free Data Cable","11,699",https://www.jumia.co.ke/infinix-hot-7-32gb-2gb-6.2-13mp-4000mah-dual-sim-quad-core-gold-free-data-cable-17343027.html
,,,
Gionee ,S10 LITE 5.2-Inch 4G+32G ROM Qualcomm Snapdragon 427 13MP+16MP Camera 4G Smartphone,"8,850",https://www.jumia.co.ke/gionee-s10-lite-5.2-inch-4g32g-rom-qualcomm-snapdragon-427-13mp16mp-camera-4g-smartphone-17175119.html
TECNO ,"Pop 2 Power - [8GB+1GB RAM] -5.5""- 8MP+5MP Cam - Dual SIM ","7,900",https://www.jumia.co.ke/tecno-pop-2-power-8gb1gb-ram-5.5-8mp5mp-cam-dual-sim-16708976.html
Infinix ," HOT 7 - 32GB - 2GB, 6.2"", 13MP, 4000mAh, Dual SIM - Black +Free Charging  Cable","11,699",https://www.jumia.co.ke/infinix-hot-7-32gb-2gb-6.2-13mp-4000mah-dual-sim-black-free-charging-cable-15897965.html
Nokia ,6.1 (2018)– 5.5” - 32GB – 3GB – 16MP – Dual SIM – Black,"15,000",https://www.jumia.co.ke/nokia-6.1-2018-5.5-32gb-3gb-16mp-dual-sim-black-17364592.html
Generic ,S9 - Android7.0 Mobile Phone 5.8 Inch 18:9 Large Double-sided Curved Screen Fashion Smart Phone 1GB + 4GB,"16,670",https://www.jumia.co.ke/generic-s9-android7.0-mobile-phone-5.8-inch-189-large-double-sided-curved-screen-fashion-smart-phone-1gb-4gb-17310100.html
,,,
TECNO ,"CAMON 11, 3GB + 32GB (Dual SIM), Blue","14,590",https://www.jumia.co.ke/camon-11-3gb-32gb-dual-sim-blue-tecno-mpg127449.html
Nokia ,"2.1, 5.5"", 8GB, 1GB RAM, 8MP Camera (Dual SIM), 4G - Blue Silver","7,499",https://www.jumia.co.ke/nokia-2.1-5.5-8gb-1gb-ram-8mp-camera-dual-sim-4g-blue-silver-15141036.html
Samsung ,Galaxy S7 Edge G935A / T / V Smartphone 4GB RAM 32GB ROM,"14,390",https://www.jumia.co.ke/samsung-galaxy-s7-edge-g935a-t-v-smartphone-4gb-ram-32gb-rom-18692326.html
Samsung ,Galaxy A7 2018 - 128GB - 4GB - Dual SIM 4G - Blue,"26,300",https://www.jumia.co.ke/galaxy-a7-2018-128gb-4gb-dual-sim-4g-blue-samsung-mpg134486.html
Nokia ,"2.1, 5.5"" (8GB+1GB RAM) 8MP Camera, Dual SIM (4G) - Blue Silver","7,798",https://www.jumia.co.ke/2.1-5.5-8gb1gb-ram-8mp-camera-dual-sim-4g-blue-silver-nokia-mpg121899.html
,,,
Itel ,"2171 phone- Wireless FM,1.77"", 1000 mAh,rear Camera, Bright Torch, Dual SIM  - Black","1,058",https://www.jumia.co.ke/itel-2171-phone-wireless-fm1.77-1000-mahrear-camera-bright-torch-dual-sim-black-18510699.html
Xiaomi ,"MI MIX 2S, 5.99"", MIUI 9 (6GB RAM + 128GB ROM), Fingerprint, Wireless Charging - BLACK","30,800",https://www.jumia.co.ke/xiaomi-mi-mix-2s-5.99-miui-9-6gb-ram-128gb-rom-fingerprint-wireless-charging-black-8616741.html
Partner ,5.5 inch Android 5.1 RAM 3GB ROM 16GB 3500mAh Battery,"8,200",https://www.jumia.co.ke/partner-5.5-inch-android-5.1-ram-3gb-rom-16gb-3500mah-battery-16216699.html
Apple ,"iPhone 6, 128GB + 1GB (Single SIM), Grey","25,499",https://www.jumia.co.ke/iphone-6-128gb-1gb-single-sim-grey-apple-mpg138270.html
Infinix ,"HOT 6X, 6.2"", 2GB Ram, 16GB, 13MP + 2MP, Dual SIM 4G - Black","13,950",https://www.jumia.co.ke/hot-6x-6.2-2gb-ram-16gb-13mp-2mp-dual-sim-4g-black-infinix-mpg123780.html
,,,
Samsung ,"Galaxy A30 - 6.4"",4GB+64GB,(Dual SIM)- Black","21,500",https://www.jumia.co.ke/samsung-galaxy-a30-6.44gb64gbdual-sim-black-17748867.html
Apples ,iPhone 6 16G+2G Rom - 4.7'' Fingerprint HD IOS 8MP – Grey,"16,300",https://www.jumia.co.ke/apples-iphone-6-16g2g-rom-4.7-fingerprint-hd-ios-8mp-grey-18162079.html
HTC ,Refurblished One M9 Smartphone 3GB RAM 32GB ROM-SILVER,"7,486",https://www.jumia.co.ke/htc-refurblished-one-m9-smartphone-3gb-ram-32gb-rom-silver-12096493.html
Infinix ,"Smart 3 Plus,6.21"",32GB,2GB,Android 9.0 (Pie),(Dual SIM)-Black","13,500",https://www.jumia.co.ke/infinix-smart-3-plus6.2132gb2gbandroid-9.0-piedual-sim-black-18679973.html
